date,BTC-EUR,BTC-USD,ETH-EUR,BTC-ETH,ETH-BTC,LTC-BTC
2018-01-09,12125.3095703125,14468.5,1074.25,10.579999923706055,0.089450001716613,0.017009999603033
2018-01-10,12427.9599609375,14919.490234375,1035.5699462890625,11.319999694824219,0.083700001239776,0.016699999570846003
2018-01-11,11144.1904296875,13308.0595703125,952.5499877929688,12.40999984741211,0.085780002176761,0.016979999840259
2018-01-12,11497.98046875,13841.1904296875,1043.75,11.5,0.09121999889612101,0.017000000923871002
2018-01-13,11797.41015625,14243.1201171875,1144.050048828125,10.399999618530273,0.09746000170707701,0.018149999901652003
2018-01-14,11300.2197265625,13638.6298828125,1121.1099853515625,9.760000228881836,0.09969999641180001,0.017359999939799
2018-01-15,11192.509765625,13631.98046875,1049.0400390625,10.460000038146973,0.094059996306896,0.017049999907612003
2018-01-16,9306.2099609375,11282.490234375,865.219970703125,10.65999984741211,0.092129997909069,0.016429999843239
2018-01-17,9206.16015625,11162.7001953125,847.72998046875,10.680000305175781,0.091449998319149,0.016790000721812002
2018-01-18,9325.400390625,11175.51953125,852.469970703125,11.949999809265137,0.09048999845981501,0.017009999603033
2018-01-19,9555.8896484375,11521.759765625,863.4400024414062,11.380000114440918,0.09013000130653301,0.016720000654459
2018-01-20,10538.08984375,12783.9404296875,949.47998046875,11.470000267028809,0.09014999866485501,0.016480000689625
2018-01-21,9522.4501953125,11549.9296875,867.77001953125,11.359999656677246,0.09110999852418901,0.016540000215172
2018-01-22,8869.759765625,10814.51953125,821.3900146484375,11.1899995803833,0.092299997806549,0.016580000519752003
2018-01-23,8838.0400390625,10858.23046875,803.8699951171875,11.279999732971191,0.09087999910116101,0.016400000080466
2018-01-24,9231.5400390625,11429.01953125,859.469970703125,11.100000381469727,0.093350000679492,0.015900000929832
2018-01-25,9011.8095703125,11175.8701171875,847.6300048828125,11.010000228881836,0.094190001487731,0.0160499997437
2018-01-26,8976.4599609375,11104.2001953125,848.739990234375,10.899999618530273,0.09470000118017101,0.015850000083446
2018-01-27,9190.6298828125,11459.7099609375,890.760009765625,10.720000267028809,0.097309999167919,0.015850000083446
2018-01-28,9401.9697265625,11767.740234375,985.6599731445312,9.819999694824219,0.10520000010728801,0.016550000756978
2018-01-29,9030.150390625,11233.9501953125,943.9199829101562,9.40999984741211,0.104500003159046,0.016130000352859
2018-01-30,8097.68017578125,10107.259765625,854.3099975585938,9.170000076293945,0.10589999705553,0.016410000622272002
2018-01-31,8153.2900390625,10226.8603515625,889.1099853515625,9.300000190734863,0.10939999669790201,0.016030000522732003
2018-02-01,7179.6201171875,9114.7197265625,811.0399780273438,8.739999771118164,0.11309999972581801,0.015599999576807001
2018-02-02,7097.1201171875,8870.8203125,737.010009765625,9.449999809265137,0.10390000045299501,0.014860000461339002
2018-02-03,7424.2900390625,9251.26953125,780.7000122070312,9.489999771118164,0.10549999773502301,0.017419999465346
2018-02-04,6544.2099609375,8218.0498046875,659.5599975585938,10.65999984741211,0.10100000351667401,0.017999999225139
2018-02-05,5480.8798828125,6937.080078125,549.510009765625,9.510000228881836,0.100699998438358,0.018079999834299
2018-02-06,6207.0498046875,7701.25,632.3599853515625,9.710000038146973,0.101999998092651,0.018459999933838
2018-02-07,6177.35986328125,7592.72021484375,611.9199829101562,10.40999984741211,0.09922000020742401,0.018160000443458002
2018-02-08,6755.16015625,8260.6904296875,666.739990234375,9.960000038146973,0.098640002310276,0.018179999664425
2018-02-09,7085.009765625,8696.830078125,715.469970703125,9.989999771118164,0.10109999775886501,0.018820000812411003
2018-02-10,7004.35009765625,8569.2900390625,697.0700073242188,9.850000381469727,0.09968999773263901,0.018139999359846
2018-02-11,6606.509765625,8084.60986328125,662.8599853515625,9.289999961853027,0.10029999911785101,0.018409999087452
2018-02-12,7238.93994140625,8911.26953125,704.0900268554688,10.539999961853027,0.09734000265598201,0.018179999664425
2018-02-13,6921.72998046875,8544.6904296875,681.530029296875,11.140000343322754,0.09854999929666501,0.018650000914931002
2018-02-14,7634.419921875,9485.6396484375,740.7899780273438,9.979999542236328,0.09726999700069401,0.022450000047683
2018-02-15,8061.6298828125,10033.75,747.4000244140625,11.199999809265137,0.092289999127388,0.022080000489950003
2018-02-16,8219.990234375,10188.73046875,758.0599975585938,11.0,0.09232000261545101,0.022439999505877002
2018-02-17,8970.3896484375,11097.2099609375,789.6500244140625,10.859999656677246,0.08789999783039,0.020659999921917003
2018-02-18,8422.6796875,10417.23046875,740.9500122070312,11.180000305175781,0.08770000189542701,0.020540000870823003
2018-02-19,9025.1396484375,11182.2802734375,759.5,11.539999961853027,0.084250003099441,0.019889999181032
2018-02-20,9127.0595703125,11256.4296875,719.719970703125,12.420000076293945,0.078759998083114,0.020330000668764
2018-02-21,8520.169921875,10481.66015625,685.1199951171875,12.8100004196167,0.080130003392696,0.020059999078512
